f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,label,source_type
0.0,1.0,0.0,0.0,0.0,0.0,0.590403139591217,0.3941894471645355,0.4312500059604645,-0.24583333730697632,0.0,1.0,0.0,0.0,0.0,0.0,0.6119967699050903,0.24964843690395355,-0.3218750059604645,0.05416666716337204,0.0,1.0,0.0,0.0,0.0,0.0,0.6560086607933044,0.052975259721279144,-0.840624988079071,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.7682313323020935,0.23200520873069763,0.625,-0.15833333134651184,0.0,1.0,0.0,0.0,0.0,0.0,0.8430640697479248,0.08551432192325592,-0.5874999761581421,-0.40833333134651184,0.0,1.0,0.0,0.0,0.0,0.0,0.5505122542381287,0.23847655951976776,0.01875000074505806,0.19583334028720856,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.7705801129341125,0.08704426884651184,-0.35624998807907104,-0.34166666865348816,0.0,1.0,0.0,0.0,0.0,0.0,0.6074225902557373,0.22161458432674408,0.7093750238418579,-0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.7150368690490723,0.12307942658662796,-0.5718749761581421,-0.2083333283662796,0.0,1.0,0.0,0.0,0.0,0.0,0.4883003234863281,0.2739192843437195,0.65625,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.9177424907684326,0.37697917222976685,-0.15312500298023224,0.2708333432674408,0.0,1.0,0.0,0.0,0.0,0.0,0.7753539085388184,0.02566731721162796,-0.871874988079071,-0.8041666746139526,0.0,1.0,0.0,0.0,0.0,0.0,0.6253176927566528,0.17416666448116302,0.4906249940395355,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.8928221464157104,0.42341795563697815,0.2593750059604645,0.2958333194255829,0.0,1.0,0.0,0.0,0.0,0.0,0.25026610493659973,0.02152343839406967,-0.8812500238418579,-0.8208333253860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.7200006246566772,0.39232420921325684,0.34687501192092896,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,1.0,0.0,0.0,0.0,0.0,0.7686012387275696,0.2101171910762787,-0.690625011920929,0.2291666716337204,0.0,1.0,0.0,0.0,0.0,0.0,0.7084075808525085,0.07765624672174454,-0.737500011920929,-0.6083333492279053,0.0,1.0,0.0,0.0,0.0,0.0,0.4946572184562683,0.2525651156902313,0.484375,-0.10833333432674408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.5776298642158508,0.1389973908662796,-0.3218750059604645,-0.7458333373069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,MOVE_TO_CHAIR,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8293323516845703,0.17015625536441803,-0.31562501192092896,-0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.866811990737915,0.19738280773162842,-0.29374998807907104,-0.6625000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.864005446434021,0.3830403685569763,-0.13437500596046448,-0.38749998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8414464592933655,0.406842440366745,-0.125,-0.36250001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.6760121583938599,0.42072591185569763,-0.11249999701976776,-0.3291666805744171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.7888606786727905,0.4344075620174408,-0.09375,-0.30416667461395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8437261581420898,0.4834505319595337,0.15000000596046448,-0.14166666567325592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.7492436170578003,0.49781250953674316,0.22812500596046448,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8277209997177124,0.40833333134651184,0.49687498807907104,0.03750000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8267239928245544,0.3660937547683716,0.5531250238418579,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8037229180335999,0.18819986283779144,0.753125011920929,0.19166666269302368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8418015241622925,0.37643229961395264,0.534375011920929,0.1458333283662796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.74587482213974,0.5712890625,0.296875,0.11249999701976776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.823642373085022,0.6336914300918579,-0.02500000037252903,0.05833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8397864103317261,0.5629166960716248,-0.30000001192092896,0.012500000186264515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8598989248275757,0.484619140625,-0.3812499940395355,0.05416666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.8906129002571106,0.288818359375,-0.574999988079071,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
0.0,0.0,0.0,0.0,0.0,1.0,0.5726227760314941,0.14494791626930237,-0.7250000238418579,0.4416666626930237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,EXPLORE,autolabel_video
